edad,genero,zona,promedio_calificaciones,tasa_asistencia,reprobaciones_previas,nivel_socioeconomico,educacion_padre,educacion_madre,trabaja_estudiante,distancia_escuela,acceso_internet,actividades_extracurriculares,apoyo_familiar,incidencias_disciplinarias,cambios_escuela,beca,desercion
16,M,Rural,67.9,90.8,1,Medio,Primaria,Ninguno,0,6.9,1,1,Bajo,0,1,1,1
14,M,Rural,67.0,78.5,3,Alto,Secundaria,Ninguno,0,8.7,1,0,Bajo,1,0,0,0
20,M,Urbana,92.2,93.7,0,Medio,Primaria,Secundaria,0,6.2,1,1,Medio,0,0,1,0
18,M,Urbana,49.7,71.5,3,Medio,Primaria,Primaria,0,0.8,1,1,Bajo,1,1,1,0
19,M,Urbana,64.5,61.6,2,Bajo,Secundaria,Primaria,0,1.2,1,0,Bajo,1,0,0,0
18,F,Urbana,45.8,64.8,4,Bajo,Ninguno,Ninguno,0,0.5,0,0,Bajo,2,1,0,0
18,M,Rural,63.6,67.4,3,Medio,Secundaria,Ninguno,1,7.5,0,1,Bajo,3,0,0,0
19,M,Urbana,88.7,100.0,0,Medio,Primaria,Primaria,0,1.6,1,1,Medio,0,0,0,0
14,F,Rural,58.5,67.8,5,Bajo,Superior,Secundaria,0,7.0,1,1,Bajo,3,1,0,1
20,M,Urbana,75.2,100.0,1,Alto,Ninguno,Secundaria,0,4.1,1,1,Medio,0,0,0,0
19,M,Rural,75.0,82.2,0,Medio,Secundaria,Secundaria,0,6.1,1,1,Alto,0,0,0,0
19,M,Rural,54.4,71.9,2,Alto,Secundaria,Secundaria,0,5.7,1,0,Bajo,1,1,1,0
16,F,Urbana,63.3,89.0,2,Medio,Secundaria,Secundaria,0,0.2,0,1,Bajo,1,0,0,0
19,F,Rural,74.0,78.3,2,Alto,Secundaria,Primaria,0,8.2,1,1,Alto,2,0,0,0
16,F,Urbana,66.0,96.5,0,Bajo,Ninguno,Primaria,0,11.4,1,1,Medio,1,1,0,0
14,F,Rural,78.5,95.4,1,Bajo,Primaria,Superior,0,9.5,1,1,Medio,1,0,0,0
20,F,Rural,78.6,91.2,1,Alto,Superior,Secundaria,0,8.4,1,0,Medio,0,0,0,0
15,F,Rural,64.8,91.0,3,Alto,Superior,Secundaria,0,7.3,1,0,Alto,0,0,0,0
14,F,Rural,52.6,79.7,2,Medio,Primaria,Primaria,0,7.8,1,1,Bajo,1,0,0,1
18,F,Urbana,58.4,69.5,4,Bajo,Secundaria,Primaria,0,2.0,0,1,Bajo,1,0,0,0
15,F,Rural,63.1,83.1,2,Bajo,Secundaria,Ninguno,0,5.1,1,1,Alto,2,0,0,1
20,M,Rural,60.8,76.0,2,Medio,Secundaria,Superior,0,5.8,0,1,Bajo,1,0,0,1
17,M,Urbana,74.7,100.0,0,Alto,Superior,Secundaria,0,5.3,1,1,Medio,0,0,0,0
14,F,Urbana,60.2,63.3,2,Bajo,Secundaria,Ninguno,1,9.9,0,1,Bajo,2,1,1,0
20,M,Rural,76.4,86.0,1,Bajo,Primaria,Primaria,0,13.0,1,1,Medio,1,0,0,1
17,M,Urbana,75.3,100.0,0,Medio,Secundaria,Primaria,0,0.6,0,0,Medio,0,0,0,0
15,F,Urbana,82.4,90.4,0,Medio,Primaria,Primaria,0,11.8,1,0,Medio,2,0,0,0
18,F,Rural,72.4,83.6,1,Medio,Ninguno,Secundaria,0,7.5,1,1,Medio,0,0,0,0
17,F,Rural,72.4,76.5,2,Medio,Secundaria,Primaria,0,5.5,1,0,Bajo,3,0,0,0
14,M,Urbana,78.2,96.0,0,Alto,Secundaria,Superior,0,2.3,1,0,Medio,0,0,1,0
19,M,Urbana,73.4,83.6,1,Bajo,Ninguno,Secundaria,1,2.6,1,1,Alto,1,1,0,0
16,M,Urbana,75.0,81.2,1,Medio,Secundaria,Superior,0,1.5,0,1,Bajo,0,0,0,0
18,M,Rural,86.3,83.5,0,Medio,Primaria,Superior,0,6.3,1,1,Medio,0,0,0,0
20,F,Urbana,78.7,90.2,0,Medio,Ninguno,Superior,0,1.2,1,0,Medio,1,0,1,0
18,M,Urbana,79.5,95.2,0,Alto,Secundaria,Superior,0,0.0,1,1,Medio,1,0,1,0
18,M,Rural,66.1,90.2,0,Medio,Secundaria,Primaria,0,9.5,1,0,Medio,0,0,0,0
15,M,Rural,71.5,79.2,1,Medio,Secundaria,Primaria,0,8.3,1,1,Alto,1,0,1,0
15,F,Rural,53.1,73.3,3,Bajo,Ninguno,Primaria,0,7.8,0,1,Medio,2,1,0,0
16,M,Urbana,67.5,84.0,0,Medio,Secundaria,Secundaria,0,1.6,1,0,Bajo,0,0,0,0
19,M,Rural,67.4,89.6,2,Bajo,Ninguno,Secundaria,0,5.2,1,1,Alto,2,0,1,1
17,F,Urbana,63.6,68.6,2,Bajo,Superior,Ninguno,1,4.1,1,0,Bajo,2,1,0,1
16,F,Urbana,81.2,94.3,0,Medio,Primaria,Superior,0,1.8,1,0,Alto,0,0,0,0
19,M,Rural,79.5,77.5,1,Medio,Superior,Secundaria,0,5.3,0,0,Bajo,2,1,0,1
19,F,Rural,82.6,94.7,1,Alto,Ninguno,Secundaria,0,15.0,1,0,Medio,0,0,0,0
20,F,Urbana,70.2,100.0,0,Medio,Ninguno,Primaria,0,5.0,1,0,Medio,0,0,0,0
16,M,Rural,65.8,100.0,3,Alto,Primaria,Primaria,0,10.0,1,1,Bajo,1,2,0,1
18,M,Urbana,70.6,82.9,2,Bajo,Secundaria,Secundaria,1,0.3,0,1,Alto,1,0,0,1
18,F,Urbana,97.4,100.0,0,Medio,Superior,Primaria,0,2.8,1,1,Medio,0,0,0,0
17,M,Urbana,70.0,89.7,1,Alto,Secundaria,Secundaria,0,1.3,1,0,Medio,3,0,1,0
16,F,Urbana,80.3,85.4,0,Medio,Primaria,Primaria,0,5.8,1,0,Alto,0,0,0,0
14,F,Rural,79.0,93.2,2,Alto,Ninguno,Primaria,0,5.7,0,1,Medio,1,0,0,0
15,F,Rural,80.1,95.2,0,Medio,Secundaria,Primaria,0,9.5,1,1,Medio,0,0,1,0
17,F,Rural,62.8,87.2,0,Bajo,Primaria,Secundaria,1,18.3,0,1,Medio,0,1,0,1
20,M,Urbana,64.6,99.1,2,Medio,Superior,Primaria,0,4.4,1,1,Bajo,0,0,0,0
20,F,Urbana,88.9,87.7,0,Bajo,Primaria,Superior,0,2.0,1,0,Alto,0,0,0,0
15,F,Urbana,56.2,73.9,3,Bajo,Secundaria,Ninguno,0,6.6,1,1,Medio,1,0,0,0
18,M,Rural,66.0,62.7,2,Bajo,Secundaria,Superior,0,8.8,1,1,Medio,2,1,0,1
14,F,Urbana,80.8,97.2,0,Bajo,Ninguno,Ninguno,0,4.0,0,0,Medio,0,0,0,0
18,M,Urbana,60.3,85.8,1,Medio,Primaria,Primaria,0,5.6,1,1,Medio,0,0,0,0
16,M,Rural,58.8,73.8,2,Alto,Superior,Superior,0,6.0,0,1,Bajo,1,0,0,0
17,M,Rural,56.1,72.3,3,Medio,Primaria,Secundaria,0,11.5,0,0,Bajo,1,0,0,1
19,M,Urbana,78.9,82.0,2,Alto,Secundaria,Secundaria,0,4.8,1,0,Medio,1,1,0,0
16,F,Urbana,88.7,81.6,2,Medio,Superior,Secundaria,0,0.8,0,0,Bajo,0,1,0,0
19,M,Rural,57.6,75.7,2,Bajo,Primaria,Primaria,0,8.9,0,1,Bajo,1,1,1,0
17,M,Urbana,74.7,79.1,1,Bajo,Superior,Secundaria,0,4.4,1,1,Medio,1,0,0,1
20,F,Urbana,78.8,82.3,0,Alto,Secundaria,Primaria,0,2.4,0,0,Medio,0,0,0,0
18,F,Rural,71.2,91.3,2,Medio,Secundaria,Secundaria,0,5.2,1,1,Medio,1,1,0,1
16,M,Urbana,66.2,100.0,1,Alto,Primaria,Superior,0,1.3,1,1,Alto,0,0,0,0
19,M,Urbana,83.5,70.0,2,Bajo,Secundaria,Superior,1,0.7,0,1,Medio,1,0,1,1
16,F,Urbana,51.2,74.8,2,Medio,Ninguno,Secundaria,0,4.4,1,0,Bajo,2,0,1,0
17,F,Urbana,82.3,96.4,0,Medio,Ninguno,Secundaria,1,3.0,0,1,Alto,0,0,0,0
14,F,Urbana,78.0,100.0,1,Alto,Primaria,Secundaria,0,6.3,1,0,Medio,0,0,0,0
14,F,Urbana,78.4,93.3,2,Bajo,Secundaria,Primaria,0,5.2,1,1,Medio,1,0,0,0
18,M,Urbana,90.0,97.6,0,Alto,Secundaria,Superior,1,2.0,1,0,Alto,0,0,1,0
15,F,Urbana,60.2,76.3,4,Medio,Ninguno,Secundaria,0,6.2,1,0,Bajo,1,0,0,1
20,M,Rural,66.6,84.0,3,Alto,Primaria,Primaria,0,5.8,1,0,Medio,0,0,0,0
19,M,Rural,49.2,63.7,2,Medio,Primaria,Secundaria,1,6.8,1,1,Medio,4,1,0,1
18,F,Urbana,66.7,63.9,4,Medio,Primaria,Ninguno,0,2.4,1,1,Bajo,1,0,0,1
19,F,Urbana,91.1,100.0,0,Medio,Primaria,Secundaria,0,5.4,1,1,Medio,0,0,0,0
18,M,Rural,74.1,94.8,0,Alto,Ninguno,Secundaria,0,8.2,0,1,Medio,0,0,0,0
14,M,Rural,67.6,80.4,1,Bajo,Secundaria,Primaria,0,5.8,1,0,Bajo,1,0,0,0
16,F,Rural,100.0,100.0,0,Medio,Secundaria,Ninguno,0,6.5,1,1,Medio,2,0,1,0
17,M,Urbana,86.9,88.8,1,Medio,Secundaria,Secundaria,0,0.1,1,0,Medio,0,0,0,0
20,F,Urbana,96.7,100.0,0,Medio,Primaria,Primaria,0,6.3,1,1,Medio,1,0,1,0
15,M,Urbana,46.4,74.0,3,Medio,Superior,Superior,1,4.1,0,0,Bajo,1,1,0,1
17,F,Rural,73.6,82.7,1,Medio,Secundaria,Ninguno,0,8.0,0,0,Medio,2,1,0,1
16,M,Urbana,83.4,98.8,0,Medio,Secundaria,Primaria,0,1.9,0,0,Medio,0,0,0,0
14,M,Urbana,71.6,99.7,1,Medio,Primaria,Ninguno,0,4.4,1,1,Medio,0,0,1,0
14,M,Urbana,64.2,92.5,1,Medio,Primaria,Secundaria,0,5.7,0,0,Alto,0,0,0,1
16,F,Urbana,69.7,86.4,2,Medio,Primaria,Secundaria,0,0.9,0,0,Alto,1,0,0,0
14,F,Urbana,66.4,93.9,1,Alto,Primaria,Superior,1,7.2,1,1,Bajo,1,0,0,0
14,F,Urbana,78.9,92.0,0,Medio,Secundaria,Superior,0,2.0,1,0,Medio,0,0,0,0
16,F,Urbana,70.3,92.9,1,Bajo,Primaria,Secundaria,0,3.0,1,0,Alto,0,0,0,0
15,M,Rural,77.4,83.2,1,Medio,Primaria,Primaria,0,6.5,1,1,Medio,0,0,0,0
17,F,Rural,64.4,81.6,1,Bajo,Primaria,Ninguno,0,8.3,1,1,Alto,2,0,1,0
14,F,Urbana,66.7,73.7,1,Bajo,Ninguno,Superior,0,23.5,0,1,Alto,1,0,0,0
16,F,Rural,73.4,86.9,5,Medio,Primaria,Primaria,0,7.2,1,1,Alto,1,0,0,0
17,F,Rural,60.4,72.5,0,Medio,Ninguno,Superior,0,5.3,0,1,Bajo,1,0,0,0
20,F,Urbana,84.0,100.0,0,Medio,Secundaria,Superior,0,0.8,1,0,Medio,0,0,1,0
18,F,Urbana,90.1,100.0,0,Alto,Primaria,Secundaria,0,2.8,1,1,Medio,0,0,0,0
20,F,Urbana,80.0,78.9,0,Bajo,Secundaria,Secundaria,0,2.5,1,1,Medio,0,0,0,0
16,M,Urbana,70.0,98.8,2,Bajo,Superior,Superior,0,0.8,1,0,Alto,1,0,1,0
17,F,Urbana,67.6,92.7,0,Bajo,Superior,Secundaria,0,0.3,1,1,Alto,1,0,0,0
16,M,Urbana,74.6,56.2,2,Bajo,Secundaria,Secundaria,0,0.8,0,1,Bajo,2,1,0,1
20,F,Urbana,72.4,91.4,1,Medio,Primaria,Primaria,0,0.4,0,1,Medio,0,0,0,0
20,M,Urbana,69.6,96.1,1,Medio,Secundaria,Secundaria,0,0.4,1,1,Alto,0,1,0,1
20,F,Urbana,81.7,100.0,0,Medio,Superior,Primaria,1,0.3,1,1,Alto,0,0,0,0
19,M,Urbana,67.7,83.5,1,Bajo,Primaria,Superior,0,11.1,1,1,Alto,2,0,1,0
17,F,Rural,85.2,74.6,0,Medio,Ninguno,Secundaria,0,12.6,1,0,Medio,1,0,0,1
17,M,Urbana,71.6,95.0,1,Bajo,Secundaria,Secundaria,0,0.4,1,0,Alto,3,0,0,0
20,M,Urbana,87.3,95.1,1,Medio,Ninguno,Ninguno,0,6.2,0,1,Medio,0,0,0,0
15,F,Urbana,85.7,84.6,0,Medio,Secundaria,Superior,0,7.8,1,0,Bajo,0,0,0,1
16,F,Rural,55.5,67.0,4,Bajo,Ninguno,Primaria,0,7.1,1,0,Bajo,2,1,1,1
20,M,Rural,88.3,96.8,0,Alto,Ninguno,Secundaria,0,4.4,1,1,Medio,1,0,0,0
16,M,Urbana,76.5,95.4,0,Medio,Secundaria,Ninguno,0,0.7,1,1,Alto,0,0,1,0
15,F,Urbana,77.7,90.5,0,Bajo,Secundaria,Superior,0,1.1,0,0,Medio,0,0,0,0
17,F,Urbana,86.0,93.9,0,Medio,Secundaria,Secundaria,0,4.7,1,1,Medio,0,0,1,0
16,M,Urbana,80.4,91.1,0,Medio,Secundaria,Secundaria,0,2.7,1,1,Medio,0,0,0,0
20,F,Rural,59.8,76.4,2,Bajo,Superior,Primaria,0,10.1,0,0,Alto,3,0,0,0
20,M,Urbana,58.6,87.0,2,Bajo,Primaria,Primaria,0,6.7,1,0,Bajo,1,0,0,0
16,F,Rural,72.8,72.3,2,Medio,Superior,Primaria,0,5.3,1,0,Medio,0,0,0,0
17,M,Urbana,61.0,78.1,2,Alto,Primaria,Primaria,1,2.2,1,0,Bajo,1,0,0,0
20,M,Urbana,82.7,100.0,0,Medio,Primaria,Secundaria,0,10.0,1,0,Medio,0,0,0,0
19,M,Rural,71.6,89.0,0,Medio,Secundaria,Secundaria,0,7.8,1,1,Medio,0,0,0,0
15,F,Urbana,84.6,100.0,0,Medio,Primaria,Primaria,0,0.4,1,1,Medio,0,0,0,0
18,F,Rural,77.3,100.0,1,Medio,Superior,Secundaria,0,5.2,1,0,Medio,0,1,0,0
18,M,Urbana,70.6,90.7,1,Bajo,Ninguno,Primaria,0,1.5,1,1,Alto,1,1,0,1
18,F,Rural,75.8,79.1,1,Medio,Ninguno,Ninguno,0,6.0,0,0,Alto,3,0,0,0
14,F,Urbana,86.4,98.7,0,Alto,Ninguno,Superior,0,3.4,1,1,Medio,0,0,0,0
16,F,Urbana,75.9,70.4,3,Alto,Secundaria,Primaria,0,2.9,0,0,Bajo,2,1,1,1
19,F,Rural,67.1,83.0,2,Alto,Secundaria,Secundaria,0,20.6,1,1,Bajo,2,0,0,0
15,M,Urbana,66.0,78.0,2,Bajo,Primaria,Superior,0,1.2,1,1,Bajo,1,0,1,1
16,M,Urbana,64.7,69.2,2,Medio,Ninguno,Secundaria,1,1.7,1,1,Bajo,2,0,0,0
16,F,Rural,85.8,98.4,1,Medio,Primaria,Secundaria,0,5.8,1,0,Alto,0,0,1,0
15,M,Urbana,78.9,75.5,2,Bajo,Primaria,Secundaria,0,6.7,1,1,Alto,2,0,0,0
15,M,Rural,75.4,61.8,4,Bajo,Secundaria,Superior,1,5.7,1,1,Bajo,1,0,0,0
16,M,Urbana,78.7,99.6,0,Medio,Secundaria,Superior,0,5.0,1,0,Alto,0,0,0,0
20,F,Urbana,85.4,90.8,0,Medio,Secundaria,Primaria,0,3.1,1,0,Alto,0,1,0,0
14,F,Urbana,80.9,100.0,0,Medio,Primaria,Secundaria,0,0.5,1,1,Medio,0,1,0,0
15,F,Urbana,56.5,68.2,2,Bajo,Secundaria,Superior,0,1.7,1,1,Alto,1,0,0,0
14,M,Rural,78.5,94.4,0,Medio,Primaria,Secundaria,0,9.3,1,0,Alto,0,0,0,0
17,M,Urbana,90.0,96.4,0,Bajo,Primaria,Primaria,0,5.5,1,0,Alto,0,0,0,0
15,F,Urbana,78.6,84.0,0,Bajo,Secundaria,Primaria,0,2.2,1,1,Alto,0,0,1,0
19,M,Urbana,55.9,70.4,2,Medio,Primaria,Secundaria,1,1.3,1,1,Medio,2,0,0,1
18,F,Urbana,51.2,70.2,3,Bajo,Ninguno,Primaria,0,4.7,0,0,Bajo,2,2,0,1
19,M,Urbana,67.4,83.9,1,Alto,Primaria,Secundaria,0,2.5,1,0,Alto,0,0,0,0
18,M,Rural,66.2,79.3,1,Medio,Secundaria,Secundaria,0,5.6,1,0,Medio,1,1,0,0
17,M,Rural,70.5,79.7,1,Bajo,Primaria,Primaria,0,7.4,1,1,Medio,1,1,0,1
20,F,Rural,44.8,60.3,4,Bajo,Secundaria,Primaria,0,15.8,1,1,Medio,3,1,0,0
17,F,Urbana,74.3,82.7,0,Medio,Primaria,Superior,0,3.4,1,1,Medio,0,0,0,1
20,M,Urbana,74.4,70.7,2,Bajo,Primaria,Superior,0,4.4,1,0,Bajo,2,1,0,0
20,F,Urbana,80.5,69.9,1,Bajo,Secundaria,Secundaria,0,5.9,1,1,Alto,2,0,0,0
18,F,Rural,93.8,92.8,0,Medio,Primaria,Superior,0,7.4,1,1,Medio,0,0,1,0
18,F,Urbana,62.5,95.4,0,Bajo,Primaria,Superior,0,0.5,1,1,Medio,0,0,1,0
15,F,Urbana,94.6,96.3,1,Medio,Ninguno,Secundaria,1,5.4,1,1,Medio,0,0,0,0
19,M,Urbana,75.8,98.1,1,Medio,Secundaria,Ninguno,0,1.6,1,1,Medio,0,0,0,0
18,F,Rural,74.6,86.2,0,Bajo,Primaria,Secundaria,1,9.2,0,1,Alto,1,0,0,0
20,F,Rural,83.6,94.3,1,Medio,Secundaria,Secundaria,0,6.4,1,0,Alto,1,0,0,0
15,M,Rural,81.7,94.2,0,Medio,Primaria,Primaria,0,7.2,1,1,Alto,0,0,1,0
19,M,Urbana,72.9,100.0,0,Medio,Primaria,Superior,0,0.8,1,1,Medio,0,0,0,0
17,F,Rural,65.1,73.2,1,Bajo,Primaria,Primaria,0,7.3,1,0,Alto,1,1,0,1
15,F,Urbana,74.4,90.6,0,Medio,Primaria,Superior,0,8.9,1,0,Medio,1,0,0,0
15,M,Urbana,69.3,91.7,0,Bajo,Secundaria,Secundaria,0,5.8,1,0,Medio,1,0,0,0
17,M,Urbana,80.9,81.7,2,Medio,Ninguno,Ninguno,0,2.3,1,1,Medio,0,0,0,0
16,F,Urbana,81.7,82.2,3,Bajo,Superior,Superior,0,1.3,1,1,Medio,1,1,0,0
14,M,Urbana,78.2,83.9,0,Alto,Ninguno,Secundaria,0,2.1,1,1,Medio,0,0,0,0
16,M,Urbana,74.8,79.2,1,Bajo,Secundaria,Secundaria,1,4.2,1,1,Medio,0,0,0,1
18,F,Urbana,85.4,96.6,0,Alto,Ninguno,Secundaria,0,0.9,1,1,Medio,0,0,0,0
16,F,Rural,79.0,91.0,1,Alto,Secundaria,Primaria,0,5.8,0,0,Alto,1,0,0,0
20,M,Rural,82.1,80.9,2,Medio,Primaria,Primaria,0,12.8,1,0,Medio,0,0,0,0
19,M,Rural,56.6,77.8,3,Bajo,Secundaria,Ninguno,0,8.1,1,0,Medio,2,0,0,0
17,M,Urbana,82.9,94.5,0,Medio,Superior,Primaria,0,2.5,1,1,Alto,1,0,1,0
20,M,Urbana,77.1,88.1,0,Alto,Secundaria,Primaria,0,8.6,1,1,Bajo,2,1,0,0
17,F,Rural,59.5,74.4,3,Medio,Primaria,Secundaria,1,5.2,1,0,Bajo,1,0,0,0
14,M,Urbana,73.3,84.6,0,Medio,Secundaria,Primaria,0,3.6,1,0,Medio,0,0,0,0
14,M,Urbana,87.8,80.4,2,Bajo,Primaria,Secundaria,0,1.9,1,1,Bajo,0,0,0,1
20,M,Urbana,61.5,96.3,2,Alto,Ninguno,Primaria,0,0.8,1,1,Bajo,0,0,0,1
20,F,Rural,73.8,84.0,1,Bajo,Primaria,Primaria,0,7.1,1,0,Alto,0,0,0,1
19,F,Urbana,87.3,74.4,0,Bajo,Secundaria,Superior,0,8.3,1,0,Bajo,0,0,0,1
14,F,Rural,60.3,83.7,1,Bajo,Primaria,Superior,0,6.3,1,1,Medio,2,0,0,1
16,M,Urbana,54.9,60.7,4,Medio,Secundaria,Secundaria,0,2.5,0,1,Bajo,4,1,0,1
14,F,Urbana,69.0,80.5,1,Alto,Secundaria,Ninguno,0,5.9,1,1,Bajo,1,0,0,1
14,M,Urbana,76.3,84.7,1,Medio,Primaria,Secundaria,1,12.1,1,0,Medio,0,0,0,0
15,F,Urbana,68.8,83.5,2,Bajo,Primaria,Primaria,1,12.8,1,1,Alto,3,0,0,1
18,F,Urbana,71.8,93.0,0,Medio,Secundaria,Secundaria,0,2.6,1,1,Medio,1,0,0,0
14,F,Urbana,79.1,87.4,0,Medio,Primaria,Superior,0,0.1,0,0,Medio,0,0,0,0
20,M,Urbana,82.4,100.0,0,Medio,Primaria,Primaria,1,2.5,1,0,Medio,0,0,0,0
17,F,Urbana,75.2,67.9,1,Bajo,Primaria,Superior,0,5.8,1,1,Medio,2,0,0,1
15,F,Rural,76.5,71.8,1,Medio,Superior,Secundaria,0,5.7,1,1,Medio,2,0,0,0
17,F,Urbana,64.6,85.2,0,Medio,Primaria,Primaria,0,11.1,1,0,Medio,0,0,0,1
19,M,Urbana,74.6,65.6,2,Alto,Primaria,Ninguno,0,3.1,0,0,Bajo,2,0,1,0
16,F,Urbana,77.0,90.8,0,Medio,Ninguno,Secundaria,0,2.1,1,0,Medio,0,0,0,0
14,F,Urbana,70.6,69.2,2,Bajo,Ninguno,Secundaria,0,1.2,1,1,Medio,2,0,0,0
14,M,Urbana,85.0,100.0,0,Medio,Superior,Ninguno,0,2.8,0,1,Alto,0,0,0,0
19,F,Rural,71.7,62.1,3,Bajo,Secundaria,Ninguno,0,7.7,1,0,Medio,2,1,0,0
14,M,Urbana,77.2,89.7,0,Alto,Secundaria,Superior,0,0.6,0,0,Medio,1,0,0,1
18,F,Rural,73.7,88.4,0,Medio,Secundaria,Primaria,1,5.5,1,1,Medio,0,0,0,0
16,F,Urbana,74.3,86.4,0,Bajo,Primaria,Superior,0,0.4,0,1,Medio,1,1,0,0
19,M,Urbana,75.7,100.0,0,Medio,Secundaria,Secundaria,0,0.9,1,1,Medio,0,0,1,0
14,M,Rural,71.3,81.0,2,Bajo,Superior,Primaria,0,21.4,0,0,Bajo,1,0,0,0
20,F,Urbana,64.1,77.8,2,Bajo,Secundaria,Primaria,0,0.2,1,0,Alto,1,0,0,0
18,M,Urbana,92.8,100.0,0,Medio,Secundaria,Secundaria,0,4.4,1,0,Medio,0,0,0,0
17,M,Urbana,71.7,81.9,1,Medio,Primaria,Primaria,0,2.9,1,0,Medio,0,1,0,1
15,M,Rural,60.3,82.7,0,Alto,Secundaria,Ninguno,0,10.0,1,1,Medio,0,0,0,0
20,F,Rural,86.6,90.3,0,Medio,Ninguno,Primaria,0,6.7,1,1,Alto,0,0,1,0
16,F,Urbana,43.8,85.5,2,Bajo,Secundaria,Superior,0,2.7,1,1,Bajo,1,1,1,0
17,F,Rural,78.2,93.0,1,Medio,Primaria,Secundaria,0,15.2,1,1,Alto,0,0,0,0
16,M,Urbana,85.5,98.0,0,Medio,Secundaria,Secundaria,1,1.6,1,0,Bajo,0,0,0,0
15,M,Urbana,38.5,69.7,3,Bajo,Superior,Primaria,1,1.6,1,1,Bajo,2,1,0,0
16,F,Rural,85.6,94.2,0,Alto,Secundaria,Secundaria,0,9.5,1,0,Alto,0,0,0,0
15,F,Urbana,81.4,100.0,0,Alto,Ninguno,Secundaria,0,2.3,1,0,Medio,0,0,0,0
14,F,Urbana,63.4,84.8,3,Bajo,Secundaria,Ninguno,0,1.0,0,1,Medio,2,1,0,1
16,F,Rural,83.8,77.3,1,Medio,Superior,Superior,0,9.5,1,1,Medio,0,0,0,0
14,F,Urbana,80.5,91.4,2,Medio,Secundaria,Superior,1,5.4,1,0,Alto,0,0,0,0
16,M,Rural,63.0,81.3,2,Bajo,Superior,Primaria,0,6.1,1,1,Alto,1,0,0,1
20,M,Urbana,73.9,91.5,1,Medio,Secundaria,Superior,0,2.7,1,1,Medio,1,0,0,0
15,F,Urbana,86.2,89.2,3,Bajo,Superior,Secundaria,0,0.5,1,1,Alto,0,0,1,0
14,F,Urbana,76.0,76.9,1,Bajo,Primaria,Secundaria,0,6.2,1,1,Bajo,0,1,0,0
14,F,Rural,64.3,84.8,1,Alto,Primaria,Primaria,0,4.4,0,1,Medio,1,0,0,1
17,F,Urbana,74.0,90.3,0,Medio,Secundaria,Superior,0,4.5,0,1,Alto,0,0,0,0
15,M,Urbana,57.1,89.9,5,Bajo,Superior,Secundaria,0,1.7,0,1,Alto,1,0,0,1
17,M,Rural,77.6,100.0,0,Medio,Ninguno,Secundaria,0,5.5,1,1,Medio,0,0,0,0
14,F,Rural,91.5,93.0,1,Alto,Primaria,Primaria,0,6.4,1,0,Alto,1,1,1,0
16,F,Rural,71.7,87.0,2,Medio,Primaria,Primaria,0,5.5,1,0,Medio,0,0,1,0
16,M,Urbana,74.0,100.0,0,Alto,Secundaria,Superior,0,0.0,1,0,Alto,0,0,0,0
17,M,Urbana,87.7,100.0,0,Alto,Superior,Secundaria,0,6.2,1,0,Bajo,0,0,0,0
17,F,Urbana,68.4,78.0,1,Bajo,Secundaria,Ninguno,0,7.7,0,0,Medio,1,0,1,0
19,F,Rural,75.0,89.9,1,Medio,Ninguno,Superior,0,10.1,1,0,Alto,1,0,1,0
17,F,Rural,73.7,81.0,1,Medio,Primaria,Primaria,0,5.5,1,1,Medio,0,0,1,0
19,M,Rural,83.8,85.4,1,Medio,Superior,Superior,0,7.7,1,1,Medio,0,0,1,0
17,F,Urbana,70.7,87.2,0,Medio,Primaria,Superior,1,4.4,1,1,Alto,1,0,0,1
15,F,Urbana,63.1,84.7,1,Bajo,Ninguno,Ninguno,0,3.2,1,1,Medio,0,0,0,1
15,F,Urbana,71.8,79.0,3,Bajo,Primaria,Secundaria,0,2.2,1,1,Bajo,1,0,0,0
16,F,Urbana,49.7,64.8,2,Medio,Secundaria,Superior,0,4.4,0,0,Bajo,1,0,0,0
18,M,Urbana,83.4,100.0,0,Medio,Primaria,Superior,0,1.6,1,1,Medio,0,0,0,1
15,M,Urbana,82.5,81.0,3,Medio,Primaria,Secundaria,1,1.5,1,1,Medio,0,0,0,1
20,M,Rural,55.8,84.1,2,Medio,Primaria,Secundaria,0,5.5,1,0,Bajo,0,0,0,0
17,F,Rural,72.0,74.4,1,Bajo,Superior,Secundaria,0,9.4,0,1,Alto,1,0,0,0
20,M,Rural,49.6,70.1,2,Bajo,Primaria,Primaria,0,7.3,0,0,Medio,2,1,0,0
18,M,Rural,66.3,93.9,0,Medio,Primaria,Secundaria,0,10.4,1,1,Alto,0,0,0,0
16,M,Rural,67.7,94.2,0,Medio,Primaria,Primaria,0,8.7,0,1,Alto,1,0,0,0
15,F,Rural,61.7,78.8,3,Medio,Primaria,Primaria,0,7.4,1,1,Medio,2,1,0,0
19,F,Urbana,61.7,77.4,2,Bajo,Secundaria,Primaria,0,1.4,1,0,Alto,1,0,0,0
16,F,Urbana,85.0,95.0,0,Medio,Secundaria,Superior,0,0.3,1,0,Bajo,1,1,0,0
15,F,Urbana,83.5,100.0,0,Alto,Primaria,Primaria,0,4.5,1,0,Medio,0,0,0,0
20,M,Urbana,69.4,80.2,3,Bajo,Superior,Primaria,0,0.6,0,1,Alto,0,0,0,1
17,M,Urbana,55.5,83.9,4,Bajo,Primaria,Ninguno,0,4.2,1,0,Alto,1,0,0,1
14,M,Rural,74.3,84.3,1,Medio,Superior,Primaria,0,5.9,0,0,Bajo,0,0,0,0
